Mnd;Ap;Hoyre;Frp;SV;Sp;KrF;Venstre;MDG;Rodt;Andre
2020-04-30;24.378913878716283;22.320293686482714;12.143738258455452;7.517724192072713;16.390406898577552;3.5635541757796996;3.0486651750847042;4.918551790842032;4.199682086885222;1.5504701575920277
2020-05-31;25.572953964946908;27.009961777945044;11.338306423231273;6.7237552427232785;14.167197706498179;3.42821970967161;2.679775588054015;4.398937448871692;4.107202489793346;0.7982442816599598
2020-06-30;24.624172062386904;25.560656643509997;11.127155375697363;7.11981846135924;14.322339561414294;3.453133604260417;3.192345066307179;4.791818031376974;4.555313809704748;1.6545212450238913
2020-07-31;23.583047845634052;25.859613677982313;10.883194676889657;7.3707886511595415;13.829956128191984;3.733353654263028;2.950936965530804;5.4100149834081614;4.708395069755151;1.8359928956105198
2020-08-31;23.976511286113617;26.245821145335928;11.238490424091777;7.040784509871964;13.113201383741803;3.7515275340096;3.0921219066939236;5.0451516939698;4.97180099995439;1.7486872291717421
2020-09-30;25.050244286494646;24.5125643147682;11.44162271461466;7.293102412143785;14.067148232275196;3.6509521410512016;3.249952373755902;4.854957680106713;4.1857978666275;1.6409585714291457
2020-10-31;22.886766096631963;24.93248028035732;12.560886233569917;7.50186979579731;14.37920466702949;3.6107232405607363;3.1069192302496482;4.924480079970037;3.966175750020044;1.9913706220567136
2020-11-30;21.20567378511374;24.236832948058876;12.826119796350254;7.342631902687628;16.40665124285201;3.5822544856731584;3.2496224989297926;4.435662509688254;4.187293252580309;2.5687278701413505
2020-12-31;22.115645961383137;23.161190438796854;11.499023522266121;7.43296768191508;17.790252117999497;3.8163217853916778;3.218114015910931;4.297994060388177;3.9911197700960472;2.589896168629756
2021-01-31;22.36391664215884;22.7734992508956;10.287982519549809;7.3357071282608235;19.875802294357662;3.596919761817524;3.05124091905271;4.346982437867693;3.6827701738625502;2.531316971061844
2021-02-28;26.024645240370454;24.016876014093206;8.514191710268872;7.047392087484491;15.43818786785631;4.038374842873616;3.490699236024824;4.535837535659159;3.8325257985165297;3.0589691335234273
2021-03-31;25.011397978784863;23.64110684628492;10.12769999421914;7.610013367818832;15.553010240515091;3.7564720433202403;3.5185668703537187;4.062470067095168;3.408502580033799;3.276038408617941
