Dato,Ap,Høyre,Frp,SV,Sp,KrF,Venstre,MDG,Rødt,Andre,Year,Month
2010-07-01,28.3,,22.0,6.0,3.9,5.0,5.1,0.0,,2.1,2010,7
2010-08-30,26.1,,22.3,6.0,5.2,4.9,3.2,0.0,,1.0,2010,8
2010-08-28,25.5,,22.8,7.1,5.0,5.0,4.7,0.0,,0.7,2010,8
2010-08-24,28.8,,19.2,5.5,4.5,6.1,4.3,0.0,,1.8,2010,8
2010-08-20,26.9,,24.7,5.5,4.3,4.7,4.0,0.0,,1.6,2010,8
2010-08-20,26.1,,20.8,6.1,6.5,6.2,3.6,0.0,,0.5,2010,8
2010-08-19,22.1,,23.4,5.4,5.4,5.7,6.1,0.0,,1.1,2010,8
2010-08-12,27.2,,24.0,4.6,4.8,5.3,5.1,0.0,,1.3,2010,8
2010-08-09,28.7,,22.6,5.7,4.7,5.1,4.9,0.0,,1.7,2010,8
2010-08-09,28.7,,24.5,4.6,4.5,5.4,4.2,0.0,,0.5,2010,8
2010-08-05,26.0,,24.1,5.8,5.0,4.3,5.7,0.0,,1.3,2010,8
2010-09-23,27.7,,24.9,4.9,5.3,4.0,5.4,0.0,,1.1,2010,9
2010-09-17,25.8,,21.9,5.6,4.7,4.7,5.4,0.0,,1.7,2010,9
2010-09-17,28.4,,19.5,6.0,6.2,4.4,5.2,0.0,,0.5,2010,9
2010-09-15,27.6,,23.0,5.9,4.6,4.4,4.5,0.0,,0.7,2010,9
2010-09-11,28.2,,22.7,5.3,5.3,4.6,4.6,0.0,,1.4,2010,9
2010-09-10,26.2,,25.7,6.2,4.8,4.2,2.8,0.0,,1.9,2010,9
2010-09-10,29.2,,22.5,5.8,4.3,4.3,3.5,0.0,,0.7,2010,9
2010-09-06,27.4,,22.6,4.3,4.9,4.9,4.2,0.0,,1.4,2010,9
2010-09-01,26.8,,23.2,5.3,4.5,5.7,5.2,0.0,,1.3,2010,9
2010-10-30,32.1,,21.7,5.0,4.4,3.9,4.8,0.0,,1.3,2010,10
2010-10-29,27.7,,25.1,4.8,4.3,4.5,3.9,0.0,,1.2,2010,10
2010-10-28,27.7,,25.3,5.8,4.7,5.3,4.3,0.0,,1.0,2010,10
2010-10-22,26.6,,24.8,5.4,4.4,4.2,3.9,0.0,,0.4,2010,10
2010-10-15,31.6,,22.3,5.4,4.9,4.8,3.4,0.0,,1.9,2010,10
2010-10-14,25.2,,22.8,6.8,4.3,3.8,5.3,0.0,,1.3,2010,10
2010-10-14,29.7,,23.6,3.9,5.1,4.8,3.6,0.0,,0.8,2010,10
2010-10-11,30.5,,23.0,5.7,5.1,4.1,3.4,0.0,,1.1,2010,10
2010-10-04,30.4,,22.4,5.8,4.6,4.4,4.1,0.0,,1.3,2010,10
2010-10-02,27.8,,24.3,5.0,4.2,3.2,4.2,0.0,,2.7,2010,10
2010-10-01,28.7,,24.5,6.0,5.7,3.8,3.7,0.0,,1.3,2010,10
2010-11-27,31.2,,22.6,4.1,4.6,6.2,4.3,0.0,,1.3,2010,11
2010-11-26,27.6,,21.6,5.6,5.7,4.4,4.6,0.0,,1.0,2010,11
2010-11-20,25.7,,25.1,6.7,4.6,4.0,4.4,0.0,,1.0,2010,11
2010-11-19,29.5,,24.7,6.2,4.8,5.0,3.3,0.0,,0.7,2010,11
2010-11-19,25.6,,23.9,5.1,5.2,4.2,4.4,0.0,,0.7,2010,11
2010-11-12,27.8,,25.0,5.9,5.2,4.7,4.6,0.0,,1.1,2010,11
2010-11-10,27.8,,23.1,6.0,4.8,4.6,4.9,0.0,,1.3,2010,11
2010-11-08,28.4,,24.7,5.7,4.8,4.5,4.5,0.0,,0.4,2010,11
2010-11-05,25.8,,25.1,5.1,4.5,5.0,4.7,0.0,,1.6,2010,11
2010-11-01,27.5,,25.4,5.0,5.1,3.5,4.2,0.0,,1.3,2010,11
2010-12-31,22.6,,25.8,6.1,5.4,5.5,4.1,0.0,,1.6,2010,12
2010-12-24,25.3,,26.9,5.7,4.4,5.3,4.5,0.0,,1.2,2010,12
2010-12-23,25.6,,25.8,5.0,5.3,4.6,2.9,0.0,,1.0,2010,12
2010-12-20,26.0,,23.8,5.0,5.8,4.7,4.0,0.0,,1.6,2010,12
2010-12-18,26.9,,26.6,6.0,5.9,3.8,4.5,0.0,,1.3,2010,12
2010-12-16,24.6,,24.1,7.2,4.3,4.9,5.1,0.0,,1.1,2010,12
2010-12-15,26.4,,22.7,6.0,5.7,4.6,3.7,0.0,,1.9,2010,12
2010-12-13,26.9,,26.6,4.9,4.2,4.5,3.9,0.0,,1.6,2010,12
2010-12-09,29.1,,26.7,4.8,4.1,5.0,3.7,0.0,,1.5,2010,12
2010-12-06,25.8,,25.2,6.4,5.2,4.9,4.6,0.0,,0.9,2010,12
2010-12-02,27.7,,23.7,6.2,4.0,4.4,4.7,0.0,,2.1,2010,12
2011-01-31,30.8,,20.7,5.4,5.2,5.0,4.2,0.0,,1.4,2011,1
2011-01-28,28.9,,26.4,4.8,4.8,3.7,3.9,0.0,,1.4,2011,1
2011-01-23,26.3,,27.4,5.8,3.7,4.2,4.6,0.0,,1.5,2011,1
2011-01-21,28.8,,23.7,4.5,4.1,4.0,6.3,0.0,,1.8,2011,1
2011-01-20,24.2,,25.3,6.0,4.9,4.4,4.2,0.0,,1.7,2011,1
2011-01-15,27.3,,20.8,5.7,4.9,5.0,4.5,0.0,,2.6,2011,1
2011-01-13,27.5,,24.5,5.5,5.6,5.7,4.0,0.0,,0.8,2011,1
2011-01-10,27.6,,21.9,6.9,4.9,4.2,3.5,0.0,,1.1,2011,1
2011-01-10,26.2,,23.7,4.8,5.6,5.4,3.6,0.0,,1.2,2011,1
2011-02-28,29.0,,21.7,5.1,5.4,4.8,4.8,0.0,,0.4,2011,2
2011-02-24,30.0,,23.4,5.4,5.2,4.0,3.9,0.0,,0.8,2011,2
2011-02-17,23.0,,23.1,7.4,4.8,4.9,5.4,0.0,,0.2,2011,2
2011-02-17,28.0,,22.9,4.8,4.2,5.0,5.9,0.0,,2.5,2011,2
2011-02-14,29.2,,23.8,5.4,4.7,6.0,4.8,0.0,,1.4,2011,2
2011-02-11,29.4,,20.9,5.2,5.6,5.6,4.0,0.0,,0.8,2011,2
2011-02-07,27.2,,26.3,6.2,4.4,4.0,4.0,0.0,,1.6,2011,2
2011-02-05,26.5,,25.3,5.6,4.2,5.1,5.0,0.0,,1.1,2011,2
2011-02-02,26.9,,21.6,6.0,5.4,4.1,5.3,0.0,,1.7,2011,2
2011-03-31,29.7,,19.7,7.0,4.5,4.6,3.5,0.0,,1.1,2011,3
2011-03-24,27.5,,21.0,7.3,5.6,4.1,5.0,0.0,,0.9,2011,3
2011-03-17,23.6,,21.3,7.1,5.0,4.6,6.1,0.0,,1.0,2011,3
2011-03-17,29.6,,22.4,6.3,5.2,4.5,4.1,0.0,,1.3,2011,3
2011-03-14,29.0,,20.5,5.3,5.4,4.7,3.8,0.0,,1.0,2011,3
2011-03-12,28.8,,26.8,5.4,4.1,4.3,3.4,0.0,,1.3,2011,3
2011-03-07,30.8,,21.5,6.3,4.2,4.4,3.4,0.0,,1.6,2011,3
2011-03-03,29.2,,23.3,4.3,4.8,4.5,3.9,0.0,,2.1,2011,3
2011-03-02,25.3,,19.7,6.0,6.3,4.6,5.0,0.0,,0.8,2011,3
2011-03-01,28.9,,25.5,5.4,4.3,4.0,3.0,0.0,,1.6,2011,3
2011-04-29,31.7,,21.1,5.4,5.1,4.0,4.4,0.0,,1.9,2011,4
2011-04-26,28.2,,18.7,5.2,5.6,4.9,5.1,0.0,,1.7,2011,4
2011-04-15,26.6,,19.5,4.2,5.2,5.9,7.0,0.0,,2.2,2011,4
2011-04-14,25.5,,20.2,7.5,5.4,5.3,5.8,0.0,,2.1,2011,4
2011-04-11,32.4,,16.6,6.2,5.7,5.6,4.4,0.0,,2.9,2011,4
2011-04-09,29.1,,18.7,5.4,6.8,4.2,6.2,0.0,,0.0,2011,4
2011-04-07,32.3,,20.6,5.6,4.4,4.9,3.8,0.0,,1.0,2011,4
2011-04-05,30.7,,16.9,6.7,4.3,5.2,5.7,0.0,,1.4,2011,4
2011-04-02,27.4,,18.2,6.2,4.9,4.8,5.5,0.0,,2.1,2011,4
2011-05-31,30.6,,19.2,6.7,4.5,4.0,4.4,0.0,,1.9,2011,5
2011-05-28,32.3,,16.3,5.3,5.0,5.2,5.2,0.0,,1.3,2011,5
2011-05-20,27.6,,20.3,5.9,6.0,3.9,5.8,0.0,,1.5,2011,5
2011-05-13,28.1,,21.0,5.3,5.5,4.5,5.0,0.0,,1.1,2011,5
2011-05-13,31.0,,22.2,5.3,4.2,6.2,4.5,0.0,,0.5,2011,5
2011-05-12,26.7,,17.9,6.3,3.8,5.2,6.4,0.0,,1.1,2011,5
2011-05-11,30.4,,17.2,6.0,4.9,4.8,5.8,0.0,,0.9,2011,5
2011-05-07,31.6,,18.7,4.2,6.1,4.9,4.5,0.0,,0.0,2011,5
2011-05-05,28.9,,20.4,5.3,5.9,5.8,4.9,0.0,,0.3,2011,5
2011-05-02,31.7,,18.4,5.2,4.8,4.9,6.0,0.0,,2.0,2011,5
2011-06-26,29.6,,19.5,5.3,4.7,5.8,4.0,0.0,,1.5,2011,6
2011-06-24,27.3,,22.2,5.3,4.7,4.8,4.7,0.0,,1.3,2011,6
2011-06-17,31.5,,19.9,5.3,6.0,4.9,5.3,0.0,,0.4,2011,6
2011-06-16,29.1,,20.3,4.6,5.0,5.5,4.0,0.0,,1.5,2011,6
