,Ap,Hoyre,Frp,SV,SP,KrF,Venstre,MDG,Rodt
78071,51,27,38,13,12,3,8,7,13
78072,48,25,42,14,11,3,9,8,12
78073,49,31,39,13,12,3,7,8,10
78074,46,25,43,14,12,3,8,8,13
78075,49,26,39,14,14,3,7,7,12
78076,51,28,37,12,11,3,8,8,12
78077,46,28,43,13,15,3,7,3,11
78078,50,29,39,12,9,3,8,8,11
78079,44,31,41,13,12,3,9,8,11
78080,49,29,41,13,11,3,8,3,11
78081,45,30,40,13,11,8,8,8,12
78082,51,29,40,12,12,3,8,3,11
78083,48,32,38,12,11,3,8,3,11
78084,49,28,41,13,13,3,7,3,12
78085,50,27,39,12,13,3,9,3,12
78086,49,26,41,12,10,8,9,7,12
78087,54,24,37,13,12,3,8,8,12
78088,48,28,39,12,12,8,9,8,12
78089,49,25,41,13,11,8,9,8,12
78090,53,27,38,12,11,2,8,7,12
78091,48,27,42,13,12,3,3,7,11
78092,46,26,45,13,12,3,3,9,12
78093,48,24,37,13,15,3,9,8,13
78094,47,24,42,13,13,8,9,9,12
78095,46,28,40,13,12,8,9,3,11
78096,50,25,41,12,13,8,8,8,12
78097,49,24,42,13,13,3,9,8,11
78098,50,25,41,12,12,3,9,8,11
78099,47,30,36,14,14,3,9,3,12
78100,48,25,40,12,13,8,8,8,12
78101,49,28,36,13,16,3,8,8,12
78102,51,26,40,13,11,3,3,7,12
78103,52,31,38,12,12,2,7,3,12
78104,48,25,42,14,13,3,8,3,12
78105,51,27,39,13,11,3,8,9,11
78106,48,25,44,12,9,8,9,8,12
78107,47,28,41,12,13,3,8,7,13
78108,46,30,39,14,12,3,8,3,12
78109,45,29,43,12,11,3,3,8,12
78110,51,28,39,11,13,3,8,3,12
78111,53,23,37,13,9,8,8,10,12
78112,48,26,40,11,13,8,8,7,12
78113,52,27,37,12,12,3,8,8,11
78114,52,27,39,12,12,3,3,3,13
78115,50,25,42,12,13,3,3,9,11
78116,53,25,37,11,16,3,3,8,12
78117,47,27,43,13,12,3,8,8,10
78118,46,28,39,13,14,3,8,8,11
78119,54,24,39,13,12,3,9,8,10
78120,51,28,43,13,10,3,8,3,9
78121,49,33,35,11,12,3,7,8,12
78122,51,25,42,12,15,3,8,3,11
78123,50,27,41,12,11,3,8,3,12
78124,46,23,42,12,17,3,3,8,13
78125,53,27,39,12,12,3,8,3,11
78126,48,29,39,13,12,3,8,8,11
78127,53,27,41,12,10,3,9,3,11
78128,46,26,40,13,15,3,9,3,12
78129,51,28,40,12,12,3,3,3,12
78130,49,27,39,12,15,3,8,7,12
78131,51,24,39,13,12,3,8,3,12
78132,52,23,43,14,12,3,9,7,9
78133,55,27,38,12,12,3,8,7,10
78134,47,29,38,12,14,3,8,8,11
78135,50,26,41,12,12,3,8,8,10
78136,47,27,39,12,15,3,9,7,11
78137,47,27,40,14,11,3,8,8,12
78138,50,25,39,13,13,3,8,8,12
78139,47,26,41,13,12,8,9,8,12
78140,47,26,38,13,12,8,9,8,12
78141,49,26,39,12,17,3,3,3,14
78142,41,30,38,13,16,3,9,9,14
78143,50,23,38,12,15,7,9,3,13
78144,53,23,40,12,12,3,8,3,12
78145,48,22,44,11,14,3,3,8,13
78146,52,27,36,12,11,3,8,8,13
78147,54,27,39,12,12,3,3,3,13
78148,49,26,43,12,10,3,8,3,12
78149,45,28,40,13,12,3,10,8,11
78150,47,26,40,13,13,7,8,8,13
78151,51,28,36,12,12,8,8,7,12
78152,45,33,39,13,12,3,8,8,11
78153,49,29,39,12,11,3,3,7,13
78154,47,25,40,13,14,3,10,8,11
78155,54,28,37,12,10,3,8,9,11
78156,51,27,38,14,12,3,7,7,12
78157,47,28,40,13,12,3,9,7,12
78158,49,29,37,13,14,3,3,8,12
78159,45,31,40,12,12,3,8,7,13
78160,47,29,41,13,12,3,9,8,10
78161,48,25,40,14,14,7,3,3,12
78162,52,26,39,13,11,8,8,3,11
78163,50,25,37,13,14,7,8,8,12
78164,50,23,41,14,13,8,8,8,12
78165,51,29,37,12,15,3,7,3,10
78166,49,28,38,10,13,3,3,8,13
78167,47,26,43,11,13,7,3,8,12
78168,52,28,37,13,12,3,8,3,11
78169,47,27,41,13,12,8,7,8,11
78170,48,29,39,12,14,3,3,7,13
78171,48,26,39,13,11,8,9,9,12
78172,48,28,40,14,11,3,8,3,12
78173,52,26,38,13,14,2,7,8,12
78174,51,24,41,11,14,3,9,3,12
78175,48,26,38,13,14,7,8,9,12
78176,49,30,38,13,11,3,8,3,13
78177,45,32,38,12,14,3,8,7,12
78178,54,25,37,13,12,3,8,3,12
78179,49,28,35,13,13,7,9,7,11
78180,52,26,40,12,13,3,9,7,11
78181,45,29,41,13,11,7,9,3,11
78182,49,29,41,12,12,3,8,7,11
78183,50,26,39,13,13,3,8,3,13
78184,52,27,39,12,13,3,8,3,11
78185,53,26,39,11,13,3,8,7,11
78186,47,30,38,13,14,2,3,3,13
78187,52,25,40,12,13,3,3,3,12
78188,52,27,41,11,14,3,3,8,11
78189,47,28,43,12,12,3,9,3,11
78190,52,28,37,12,13,3,3,8,12
78191,47,29,39,13,11,7,9,8,11
78192,49,28,42,12,10,3,8,3,12
78193,47,29,42,12,11,3,3,8,13
78194,54,26,37,12,11,3,9,3,11
78195,52,27,37,12,11,8,8,3,12
78196,49,30,34,13,15,3,9,3,11
78197,49,28,41,13,12,3,3,8,11
78198,48,27,41,12,15,3,3,3,13
78199,50,27,40,12,9,8,9,3,12
78200,50,29,39,11,13,3,9,7,10
78201,52,27,37,11,14,3,8,8,11
78202,47,23,42,13,14,3,8,8,13
78203,48,27,41,14,13,3,8,8,12
78204,50,26,41,13,13,3,8,3,12
78205,49,29,40,13,11,3,8,8,10
78206,41,34,38,13,14,3,8,8,12
78207,47,30,40,12,13,3,9,7,10
78208,44,31,39,13,12,3,9,7,13
78209,51,27,36,14,13,3,7,8,12
78210,47,28,41,11,15,3,8,3,11
78211,51,26,39,12,12,7,8,8,11
78212,42,33,41,13,11,3,8,8,11
78213,49,26,37,13,15,8,8,8,12
78214,49,28,40,12,11,3,9,8,12
78215,51,27,39,13,12,3,3,3,12
78216,48,30,37,11,12,3,8,7,12
78217,51,28,40,12,12,2,7,3,12
78218,51,31,37,12,11,3,8,7,11
78219,51,26,40,10,13,3,8,3,13
78220,45,29,39,12,15,3,8,8,13
78221,44,29,43,13,13,3,8,3,12
78222,46,28,38,14,13,3,9,8,12
78223,47,34,38,13,8,8,10,8,10
78224,51,26,39,13,10,3,8,8,12
78225,42,29,42,13,15,2,3,8,13
78226,48,25,41,13,14,3,8,8,12
78227,52,27,40,12,11,3,8,3,10
78228,42,29,39,15,11,8,8,10,12
78229,53,28,36,11,14,3,3,7,12
78230,45,29,39,13,13,3,8,7,12
78231,47,31,37,12,13,7,9,7,13
78232,50,25,37,12,14,8,7,8,12
78233,53,29,33,12,14,3,3,8,12
78234,44,31,38,13,13,3,9,8,11
78235,47,29,38,13,12,3,10,3,11
78236,51,28,38,12,13,3,3,8,12
78237,49,25,40,12,13,8,9,7,12
78238,51,27,41,12,9,7,9,3,10
78239,46,28,39,13,16,3,8,8,11
78240,49,26,40,14,12,3,8,8,11
78241,45,29,42,14,13,3,8,7,12
78242,49,29,39,14,10,3,8,3,12
78243,51,26,37,12,15,3,9,7,13
78244,51,25,40,12,10,3,9,9,11
78245,47,29,39,12,12,8,9,8,11
78246,49,27,40,12,11,7,8,3,12
78247,53,28,38,11,10,3,3,3,13
78248,49,30,36,13,12,3,8,8,12
78249,51,26,39,13,12,3,3,7,11
78250,54,26,37,13,11,3,3,3,11
78251,50,28,39,14,13,3,8,3,11
78252,46,27,40,13,13,7,7,8,12
78253,48,23,41,12,15,7,9,8,11
78254,45,26,43,13,16,3,8,7,12
78255,48,26,38,13,14,3,9,8,13
78256,45,26,42,15,11,3,8,7,12
78257,48,29,40,13,10,3,9,9,11
78258,43,29,41,12,15,8,8,9,11
78259,49,28,41,12,12,3,8,3,11
78260,49,30,37,14,9,8,8,8,11
78261,52,28,39,12,11,3,9,3,11
78262,52,27,38,12,12,8,8,3,11
78263,50,29,39,13,10,7,8,3,11
78264,50,27,37,11,14,3,9,7,13
78265,48,26,41,13,13,3,8,7,11
78266,50,26,39,13,11,8,8,8,11
78267,51,27,36,14,14,2,8,8,13
78268,46,28,43,12,14,3,3,8,12
78269,48,28,41,13,9,3,8,9,12
78270,51,31,37,11,12,2,8,3,13
78271,49,30,37,11,12,3,9,8,12
78272,52,26,39,12,11,3,8,3,12
78273,49,27,38,12,15,3,7,8,13
78274,44,29,41,14,12,3,9,3,12
78275,50,27,37,12,13,3,3,8,12
78276,49,32,36,13,11,3,9,3,12
78277,48,30,37,12,15,3,8,8,11
78278,48,32,41,13,10,3,3,3,11
78279,48,26,40,13,11,3,9,8,11
78280,48,27,39,11,16,3,7,8,12
78281,48,28,42,11,12,3,9,3,12
78282,47,25,40,14,13,3,8,8,12
78283,48,29,40,14,10,3,8,8,11
78284,52,27,40,12,8,7,8,8,11
78285,52,25,39,14,10,3,8,8,13
78286,50,26,39,13,13,3,3,8,12
78287,51,24,40,12,14,3,8,8,11
78288,46,25,44,13,15,3,3,3,12
78289,47,29,42,11,10,3,8,8,12
78290,49,28,40,12,13,3,3,8,12
78291,50,25,40,13,15,3,9,3,10
78292,50,28,42,11,11,3,8,3,12
78293,45,26,39,13,14,3,9,8,12
78294,48,26,41,13,14,3,3,3,13
78295,53,27,37,13,10,3,9,8,10
78296,49,28,39,12,9,3,9,9,12
78297,53,23,42,12,10,3,8,3,12
78298,44,31,41,12,13,8,8,8,11
78299,43,27,41,13,15,8,8,8,12
78300,47,24,39,14,15,3,8,8,12
78301,48,25,40,13,15,3,8,8,12
78302,55,29,35,13,9,3,8,7,12
78303,50,27,39,13,13,3,9,3,11
78304,47,29,39,12,14,3,8,8,10
78305,50,25,39,12,15,3,8,3,12
78306,49,23,43,14,12,3,3,3,14
78307,50,31,40,11,10,3,3,8,10
78308,47,30,38,13,15,2,8,3,12
78309,50,26,40,12,12,3,8,8,13
78310,44,30,42,12,13,3,9,3,11
78311,53,25,39,12,13,7,9,3,10
78312,54,26,38,13,10,3,9,3,12
78313,48,29,40,14,13,3,8,3,11
78314,50,27,39,12,13,3,8,3,13
78315,52,29,37,13,10,3,9,3,12
78316,50,25,38,13,16,3,8,9,10
78317,54,30,34,11,13,3,8,8,11
78318,45,27,39,13,14,3,9,3,13
78319,45,29,38,12,15,7,8,8,12
78320,48,30,41,12,11,3,8,8,11
78321,52,25,40,12,15,7,8,3,10
78322,52,26,41,10,11,3,8,8,12
78323,49,24,41,13,13,3,9,8,11
78324,48,28,39,13,12,3,9,3,11
78325,52,26,38,12,12,7,8,8,12
78326,52,25,38,12,11,3,8,8,11
78327,48,28,39,12,14,3,9,3,10
78328,47,27,42,13,12,8,3,8,11
78329,48,28,38,13,13,7,9,8,12
78330,48,26,39,14,13,3,9,8,11
78331,47,28,41,14,10,3,9,8,12
78332,48,26,43,13,10,3,7,8,11
78333,48,29,44,13,10,3,8,3,11
78334,51,28,38,11,13,3,8,7,11
78335,45,30,40,13,13,3,8,3,12
78336,48,29,41,11,11,3,8,8,11
78337,49,26,38,12,13,9,9,3,11
78338,50,29,43,11,13,3,8,3,10
78339,49,30,36,12,14,3,3,3,13
78340,46,31,39,12,12,8,9,3,11
78341,50,27,41,13,12,3,3,8,12
78342,44,28,42,14,13,3,7,8,11
78343,54,25,38,13,12,3,8,9,10
78344,43,32,41,12,14,3,8,3,12
78345,54,27,39,13,11,3,3,3,11
78346,46,26,39,15,15,8,8,8,10
78347,51,27,36,12,13,3,8,9,11
78348,54,28,35,13,11,3,8,7,12
78349,51,28,37,11,13,3,8,7,12
78350,51,24,38,13,10,7,10,8,11
78351,55,26,38,13,11,3,3,7,13
78352,52,27,37,12,13,3,9,3,11
78353,48,31,38,12,10,3,8,8,12
78354,48,27,40,13,14,3,8,3,12
78355,48,28,38,13,14,3,9,7,12
78356,51,22,39,14,13,8,8,8,11
78357,47,28,38,13,11,3,9,8,12
78358,52,24,39,12,13,3,9,8,11
78359,53,28,35,12,11,3,8,8,11
78360,46,26,39,13,14,8,10,7,12
78361,52,32,38,11,12,3,7,7,10
78362,50,26,39,14,10,8,8,9,11
78363,49,27,42,12,9,8,8,9,12
78364,48,27,41,13,12,3,9,3,12
78365,52,25,39,12,12,3,8,3,12
78366,50,30,38,13,10,3,9,8,11
78367,53,26,38,12,12,3,8,3,12
78368,47,28,41,13,11,8,8,8,11
78369,52,28,37,12,13,3,8,3,12
78370,49,29,39,12,13,3,7,3,12
78371,50,26,42,11,12,3,3,8,12
78372,46,29,40,14,13,3,8,8,11
78373,50,26,42,12,13,7,7,8,10
78374,47,28,40,12,14,8,8,9,11
78375,47,26,36,13,14,8,9,8,11
78376,49,26,38,13,13,8,8,8,11
78377,47,27,38,13,13,3,9,9,11
78378,52,25,37,12,13,8,3,8,12
78379,46,33,38,14,14,3,3,3,11
78380,47,28,39,12,13,3,8,9,11
78381,47,26,44,13,10,3,7,8,12
78382,47,31,37,12,12,3,9,8,11
78383,49,26,38,14,15,3,7,7,12
78384,46,27,40,12,13,8,9,8,11
78385,50,28,38,12,11,3,9,7,13
78386,52,26,39,12,13,3,8,7,11
78387,51,26,42,12,11,3,7,3,12
78388,49,28,38,13,13,3,9,3,12
78389,50,23,41,12,12,8,9,8,12
78390,46,32,40,12,11,3,8,7,11
78391,49,24,40,14,13,3,9,8,12
78392,48,27,40,12,15,3,8,8,11
78393,47,26,40,14,13,3,8,8,12
78394,46,26,42,14,13,3,8,8,11
78395,41,33,41,12,15,3,7,7,11
78396,53,28,35,13,12,3,8,3,12
78397,51,26,38,13,10,3,8,8,12
78398,53,25,39,12,11,3,8,8,10
78399,55,20,41,12,14,8,8,8,11
78400,49,30,37,14,11,3,8,3,11
78401,49,29,39,13,14,3,3,7,13
78402,52,28,40,12,12,3,7,3,12
78403,47,30,39,12,11,3,8,8,13
78404,54,27,40,12,10,3,8,7,9
78405,48,28,42,13,13,3,3,8,11
78406,46,28,43,12,13,3,8,7,11
78407,47,28,41,12,12,3,8,8,13
78408,50,28,37,13,11,3,8,8,11
78409,50,27,39,13,12,7,8,3,12
78410,46,30,38,12,13,8,9,8,11
78411,50,24,40,13,15,3,8,3,12
78412,43,28,43,13,14,3,8,8,11
78413,49,27,43,12,10,3,8,7,11
78414,48,27,39,13,12,7,3,9,12
78415,51,28,37,13,11,3,3,8,11
78416,52,26,41,13,11,7,8,8,9
78417,51,27,38,13,10,3,8,8,11
78418,51,28,38,12,12,3,7,3,12
78419,50,23,41,14,12,3,8,8,12
78420,51,31,35,12,13,3,8,3,12
78421,44,27,40,13,17,3,7,8,12
78422,52,29,37,12,13,3,7,3,12
78423,51,26,38,14,13,3,8,3,12
78424,47,33,38,13,11,3,8,3,11
78425,50,25,42,12,14,3,8,3,11
78426,47,26,41,13,12,8,8,7,12
78427,51,28,38,11,13,3,8,7,11
78428,48,26,38,13,14,8,8,7,12
78429,49,27,37,13,15,3,8,8,12
78430,47,26,42,14,13,3,8,8,12
78431,50,28,39,12,12,8,3,8,11
78432,47,32,41,12,10,3,8,8,11
78433,48,30,39,12,13,3,8,8,11
78434,51,28,35,11,14,3,3,8,12
78435,49,32,38,12,14,3,8,3,11
78436,48,29,36,14,12,3,8,7,13
78437,51,25,38,12,13,3,9,8,11
78438,49,26,39,13,13,3,7,8,12
78439,46,27,39,12,13,8,10,7,12
78440,51,28,37,11,14,3,8,3,12
78441,53,27,37,13,12,3,8,3,11
78442,50,26,40,13,12,3,7,7,13
78443,45,32,41,12,12,3,8,8,12
78444,52,25,41,13,13,3,8,3,11
78445,48,27,40,13,12,3,9,3,13
78446,48,30,39,13,14,3,3,3,12
78447,50,27,41,11,12,3,8,8,11
78448,47,27,39,12,14,3,9,3,12
78449,51,27,39,15,11,3,8,7,11
78450,53,27,40,12,12,3,3,8,11
78451,52,25,38,12,13,3,8,8,11
78452,52,26,38,12,11,3,9,3,12
78453,49,27,40,12,14,3,8,3,11
78454,48,26,41,13,13,3,8,3,12
78455,48,28,41,12,10,8,8,3,12
78456,53,28,38,13,10,3,8,3,11
78457,51,23,41,13,13,3,9,7,10
78458,53,27,39,13,13,3,8,3,9
78459,47,32,39,11,11,3,8,3,12
78460,47,31,39,12,13,7,8,3,12
78461,50,27,37,13,12,7,8,3,12
78462,48,27,42,13,11,3,8,3,11
78463,47,25,40,14,14,3,8,3,12
78464,47,28,39,13,14,3,8,3,13
78465,48,26,40,14,13,3,8,7,12
78466,50,29,37,12,12,3,8,8,12
78467,51,28,38,13,11,7,8,3,11
78468,54,27,38,11,12,3,3,3,12
78469,47,27,41,14,13,7,9,3,12
78470,51,27,36,12,15,3,8,8,10
78471,52,25,38,12,14,3,8,8,11
78472,51,26,40,13,13,3,3,7,13
78473,44,28,40,13,13,3,9,7,13
78474,51,29,38,14,10,3,8,3,11
78475,53,25,37,13,12,3,8,8,11
78476,49,25,40,12,11,3,7,9,13
78477,50,24,40,13,15,3,7,3,12
78478,51,29,37,12,13,3,8,3,12
78479,48,29,39,13,11,3,8,7,12
78480,48,27,39,12,14,3,8,8,13
78481,51,25,39,12,13,3,8,8,10
78482,51,26,41,12,10,3,9,7,12
78483,53,25,38,13,12,3,9,7,13
78484,52,28,36,12,11,8,9,3,12
78485,53,26,38,12,10,3,8,3,12
78486,48,24,40,13,12,9,10,3,12
78487,46,29,42,11,13,3,8,8,12
78488,47,30,39,13,13,3,3,3,11
78489,52,27,36,13,11,3,9,8,11
78490,51,27,38,11,13,3,9,8,12
78491,49,28,37,12,17,3,8,8,11
78492,53,25,39,13,13,3,8,8,10
78493,49,26,42,10,14,3,9,8,11
78494,48,25,40,13,13,3,9,8,12
78495,48,28,41,12,11,3,8,8,11
78496,52,26,38,13,11,3,9,3,12
78497,51,24,41,13,13,3,8,3,11
78498,51,26,38,12,14,3,9,7,11
78499,53,27,39,12,12,3,7,8,10
78500,50,25,39,12,12,3,8,3,13
78501,47,30,38,13,13,3,8,3,12
78502,53,23,39,13,13,3,3,8,12
78503,46,28,40,14,13,3,8,8,11
78504,47,32,36,12,11,8,8,8,12
78505,52,26,39,13,16,3,3,3,12
78506,48,26,41,12,13,3,3,8,12
78507,49,28,38,14,10,7,9,8,12
78508,52,26,38,13,14,3,8,3,11
78509,47,24,40,14,14,3,8,8,12
78510,48,29,38,13,12,7,10,3,11
78511,44,30,38,12,15,3,9,8,12
78512,48,26,37,13,16,3,8,8,13
78513,49,28,38,13,11,8,9,3,12
78514,48,27,43,12,12,3,9,3,10
78515,45,32,42,13,10,3,8,3,12
78516,52,27,39,11,14,3,3,8,12
78517,51,28,38,14,12,3,7,8,11
78518,48,26,39,12,12,8,9,8,13
78519,43,27,40,13,16,3,9,8,12
78520,46,31,37,13,12,3,10,3,12
78521,54,27,39,12,9,3,3,8,13
78522,43,29,40,14,15,3,8,8,12
78523,46,27,41,12,14,3,3,8,13
78524,49,26,39,12,14,3,7,7,13
78525,51,25,40,12,14,3,8,3,12
78526,49,28,38,12,12,3,8,7,13
78527,49,28,38,13,13,3,3,3,13
78528,51,25,35,13,13,7,10,9,11
78529,50,31,40,10,11,3,8,7,12
78530,50,29,39,12,12,3,8,7,11
78531,49,29,39,12,12,3,8,7,12
78532,51,25,39,13,14,3,9,8,11
78533,49,29,40,12,12,3,8,7,11
78534,48,28,42,13,12,3,3,8,11
78535,46,25,42,13,16,3,9,3,12
78536,50,29,40,12,13,2,7,3,12
78537,48,27,39,12,14,3,9,8,11
78538,48,26,36,14,15,3,10,7,12
78539,48,28,41,13,10,7,8,8,12
78540,52,27,38,12,14,3,8,3,11
78541,46,28,41,13,12,3,8,8,12
78542,48,29,41,12,10,9,3,8,11
78543,55,23,42,12,12,3,3,3,12
78544,49,24,40,14,11,7,9,3,12
78545,52,28,40,13,11,3,7,3,10
78546,53,27,39,12,12,3,8,3,11
78547,45,34,37,14,14,3,8,3,12
78548,46,28,40,13,12,3,8,3,13
78549,54,24,40,11,12,3,8,3,13
78550,51,23,42,12,15,3,3,7,11
78551,45,30,38,13,12,7,8,8,12
78552,47,25,44,13,14,3,3,3,11
78553,51,26,41,12,12,3,8,3,11
78554,54,27,36,12,12,3,9,7,10
78555,50,27,35,14,15,8,3,7,12
78556,51,26,39,13,14,3,7,8,12
78557,48,29,37,12,15,3,8,8,11
78558,50,27,39,12,11,7,9,8,11
78559,46,29,40,13,14,3,3,8,10
78560,48,30,41,11,13,3,8,7,10
78561,51,24,38,12,14,7,9,3,12
78562,46,30,39,13,13,8,8,3,12
78563,48,29,40,12,13,3,8,8,11
78564,52,23,39,12,16,3,3,3,13
78565,51,29,36,12,13,3,8,7,12
78566,48,24,42,13,13,3,8,8,12
78567,46,26,42,12,13,8,9,3,11
78568,49,29,41,12,14,3,3,8,10
78569,48,27,41,11,12,3,8,8,13
78570,49,29,39,13,13,3,7,3,12
78571,46,27,41,13,12,8,8,8,12
78572,55,25,37,12,14,3,3,3,12
78573,45,28,40,14,12,3,9,8,12
78574,48,28,40,13,13,3,9,8,11
78575,47,30,41,13,10,3,3,8,12
78576,49,26,40,13,11,8,8,8,12
78577,53,24,39,12,13,7,8,8,10
78578,50,27,40,11,11,3,9,8,12
78579,46,26,41,13,12,3,8,8,13
78580,47,30,40,13,13,3,8,8,11
78581,49,26,37,13,15,7,8,8,11
78582,50,33,38,13,9,3,3,8,11
78583,45,29,40,13,12,3,9,8,11
78584,49,30,39,12,10,3,3,8,13
78585,51,28,35,13,14,3,7,9,12
78586,48,26,41,14,13,3,8,8,11
78587,50,26,39,13,12,3,9,7,12
78588,51,31,36,13,12,3,8,3,11
78589,49,27,39,13,14,3,7,8,13
78590,51,25,41,13,12,3,3,3,12
78591,53,26,39,12,12,3,3,3,12
78592,48,28,40,12,14,3,9,3,13
78593,51,27,39,12,11,3,9,3,12
78594,49,28,40,13,11,3,8,7,12
78595,53,26,37,13,13,3,3,8,12
78596,50,28,38,12,14,3,8,3,10
78597,48,28,37,14,14,3,9,8,11
78598,48,26,42,12,14,7,8,8,12
78599,48,29,39,13,12,7,8,8,11
78600,52,26,39,12,14,3,8,8,12
78601,53,26,38,14,11,3,8,3,11
78602,50,25,39,13,13,3,8,3,12
78603,50,28,39,13,11,3,8,3,11
78604,48,27,39,13,14,3,8,3,11
78605,48,26,39,12,13,8,7,8,12
78606,47,26,39,12,13,7,8,8,12
78607,51,28,40,11,14,3,3,8,11
78608,48,26,39,12,14,3,8,3,13
78609,50,31,39,12,10,3,8,3,11
78610,46,24,42,13,14,7,9,8,12
78611,51,24,40,12,14,7,7,3,11
78612,50,29,36,12,11,3,8,9,13
78613,47,26,42,13,12,3,9,7,13
78614,47,27,40,13,12,7,8,3,12
78615,50,27,39,13,12,3,9,8,11
78616,48,29,41,11,13,3,8,8,12
78617,52,27,42,11,13,3,3,3,11
78618,48,28,39,12,15,3,8,8,12
78619,48,26,37,13,15,3,9,3,13
78620,52,25,40,11,13,3,8,3,11
78621,49,29,38,12,12,3,8,8,11
78622,50,29,35,14,11,3,9,8,12
78623,52,27,36,13,14,3,9,3,11
78624,49,28,38,13,12,3,3,9,12
78625,51,23,41,11,12,7,8,7,12
78626,46,29,38,12,14,3,9,8,11
78627,51,26,38,12,14,3,7,3,12
78628,52,26,38,11,12,8,8,3,12
78629,51,27,41,12,11,3,8,3,11
78630,42,26,40,13,16,3,8,8,14
78631,50,25,39,13,14,3,7,8,11
78632,46,30,41,11,13,3,8,3,13
78633,49,28,36,13,12,3,10,3,12
78634,47,29,41,12,13,3,3,8,12
78635,45,30,39,12,14,3,8,9,11
78636,50,29,37,13,13,2,8,3,11
78637,48,24,41,13,13,7,8,8,13
78638,49,27,41,13,12,3,8,8,12
78639,52,29,35,11,13,3,8,3,13
78640,48,26,42,13,13,3,8,8,12
78641,49,27,40,14,10,3,8,3,12
78642,54,27,39,11,12,8,7,3,11
78643,44,30,42,11,14,3,7,3,12
78644,47,26,43,13,13,7,8,3,12
78645,50,25,43,12,10,3,9,7,11
78646,49,26,40,13,11,3,8,8,12
78647,45,27,41,14,12,7,8,8,12
78648,49,28,41,13,12,3,8,8,11
78649,47,28,38,13,13,3,8,8,12
78650,47,29,42,14,13,3,3,3,11
78651,49,27,40,12,14,3,8,7,12
78652,46,31,38,12,13,3,9,3,12
78653,45,29,43,13,9,3,9,8,11
78654,53,23,41,12,14,3,3,3,11
78655,49,28,39,14,11,3,8,3,12
78656,55,25,38,13,9,3,9,8,11
78657,52,29,37,12,11,3,8,8,11
78658,53,24,38,13,11,3,9,8,12
78659,49,27,39,12,12,3,9,9,12
78660,44,30,42,11,12,8,8,8,11
78661,45,27,40,13,16,3,8,8,11
78662,54,25,37,12,12,7,9,7,12
78663,46,28,41,12,14,3,8,3,13
78664,55,20,40,13,12,3,9,8,10
78665,51,27,38,13,14,3,9,3,10
78666,48,25,40,13,14,3,8,8,12
78667,52,28,36,11,14,3,8,7,11
78668,47,26,42,13,9,7,10,8,12
78669,50,24,41,12,14,3,8,3,12
78670,51,25,38,13,11,7,9,8,11
78671,49,28,37,13,14,3,8,8,11
78672,50,26,41,12,13,3,7,8,11
78673,47,28,37,12,14,3,9,8,12
78674,49,26,40,13,12,7,8,3,12
78675,43,31,40,11,14,3,9,8,13
78676,48,29,40,13,12,3,8,8,10
78677,49,29,40,11,12,3,9,3,11
78678,47,30,40,12,12,3,8,7,11
78679,50,24,39,14,13,3,9,7,11
78680,51,28,39,13,12,3,8,3,11
78681,51,26,40,12,13,3,8,8,11
78682,51,24,41,12,12,3,8,8,12
78683,48,27,42,12,10,8,9,3,12
78684,43,29,41,13,12,8,8,9,11
78685,49,30,39,12,11,3,8,7,11
78686,49,30,40,12,13,2,8,3,13
78687,46,29,40,13,14,8,8,3,12
78688,46,30,38,13,12,3,9,9,11
78689,42,28,40,12,15,3,9,8,13
78690,48,29,42,12,8,8,8,8,11
78691,51,23,41,13,12,3,9,8,11
78692,49,31,40,13,12,3,7,3,11
78693,46,25,41,14,13,8,9,8,11
78694,54,24,36,13,12,8,9,8,12
78695,48,30,39,12,11,3,8,8,11
78696,49,27,38,11,13,3,9,3,12
78697,48,30,40,11,12,3,8,7,12
78698,48,30,42,11,12,3,3,8,11
78699,48,26,37,14,13,3,9,8,12
78700,47,27,40,12,15,3,8,7,12
78701,50,24,42,14,12,3,9,3,11
78702,50,29,40,13,9,3,9,8,11
78703,50,27,37,12,12,3,9,8,12
78704,52,29,38,12,11,3,9,8,11
78705,50,25,41,12,13,3,9,7,10
78706,49,27,35,13,15,3,9,8,11
78707,47,26,39,12,14,9,9,8,11
78708,47,29,40,12,11,8,8,8,11
78709,47,28,38,14,13,3,10,3,11
78710,48,28,39,14,13,7,8,3,11
78711,46,31,40,13,10,8,8,3,12
78712,49,30,37,12,14,3,8,8,11
78713,50,24,41,14,13,3,9,3,11
78714,52,28,37,13,11,3,8,3,12
78715,49,29,38,12,12,3,8,8,13
78716,49,28,41,11,11,3,9,8,12
78717,47,29,39,12,15,3,7,8,11
78718,51,24,40,14,12,3,9,8,11
78719,50,30,40,12,12,3,9,3,10
78720,45,33,40,13,11,3,8,3,13
78721,44,25,42,12,17,3,8,8,13
78722,51,25,36,14,15,3,8,9,10
78723,58,25,37,12,11,3,8,3,12
78724,47,28,37,12,15,3,9,8,12
78725,49,23,41,14,13,3,8,9,12
78726,48,27,41,13,10,7,8,8,11
78727,55,24,41,13,11,3,3,7,11
78728,50,27,40,12,11,3,9,9,11
78729,49,28,36,12,11,8,9,8,13
78730,44,25,42,13,17,7,9,9,11
78731,50,24,38,11,16,3,9,8,10
78732,45,30,40,12,11,3,9,8,12
78733,47,27,38,13,13,8,8,8,12
78734,50,26,37,13,15,7,8,3,12
